id,lat,lon,city,iata,size
4020,31.653381399663985,65.7421875,Kandahar,KDH,4
4033,35.4606699514953,75.5859375,Skardu,KDU,4
4218,26.431228064506435,80.5078125,Kanpur,KNU,4
4310,40.4469470596005,43.2421875,Kars,KSY,4
4349,31.952162238024968,76.9921875,Kullu,KUU,4
5198,37.160316546736766,40.78125,Mardin,MQM,4
5403,36.59788913307021,67.1484375,Mazar-e-Sharif,MZR,4
5649,41.50857729743934,31.9921875,Zonguldak,ONQ,4
5704,61.27023279000062,63.6328125,Sovetsky,OVS,4
5759,50.06419173665909,15.8203125,Pardubice,PED,4
5788,4.915832801313166,7.03125,Port Harcourt,PHC,4
5827,28.304380682962773,84.0234375,Pokhara,PKR,4
5830,57.704147234341924,28.4765625,Pskov,PKV,4
6118,29.22889003019423,89.296875,Shigatse,RKZ,4
6395,45.08903556483102,42.1875,Stavropol,STW,4
6438,11.867350911459308,78.046875,Salem District,SXV,4
6486,41.77131167976406,59.765625,Daşoguz,TAZ,4
6712,63.54855223203643,53.7890625,Ukhta / Sosnogorsk,UCT,4
7577,29.535229562948455,60.8203125,Zahedan,ZAH,4
7727,39.09596293630549,45.3515625,Nakhchivan,NAJ,4
7930,26.11598592533352,62.9296875,Turbat,TUK,4
7948,65.94647177615738,57.3046875,Usinsk,USK,4
8344,51.39920565355377,21.09375,Radom,RDO,4
8543,-1.4061088354351563,35.15625,Maasai Mara,MDR,4
8577,39.09596293630549,87.890625,Ruoqiang Loulan,RQA,4
8823,24.5271348225978,86.8359375,Deoghar,DGH,4
8882,25.482951175355314,36.9140625,Red Sea,RSI,4
50,43.32517767999295,16.5234375,Brač,BWK,4
122,59.355596110016315,5.2734375,Haugesund,HAU,4
229,51.618016548773696,8.7890625,Paderborn,PAD,4
237,44.84029065139799,10.1953125,Parma,PMF,4
238,43.32517767999295,-0.3515625,Pau (Pyrenees),PUF,4
314,60.586967342258674,22.1484375,Turku,TKU,4
375,56.944974180851595,14.765625,Växjö,VXO,4
1260,35.7465122599185,6.328125,Batna,BLJ,4
2195,47.04018214480665,5.2734375,Dole,DLE,4
2344,17.644022027872726,44.296875,Najran (Nejran),EAM,4
2372,0.35156029399227234,35.15625,Eldoret,EDL,4
2746,41.50857729743934,15.46875,Foggia,FOG,4
2842,24.84656534821974,85.078125,Gaya,GAY,4
3007,37.43997405227058,39.0234375,Şanlıurfa,GNY,4
3021,26.745610382199015,83.3203125,Gorakhpur,GOP,4
3213,15.284185114076433,75.234375,Hubli / Dharwad,HBX,4
3347,31.653381399663985,5.9765625,Hassi Messaoud,HME,4
3654,38.27268853598096,85.4296875,Qiemo,IQM,4
3723,15.961329081596647,74.53125,Belgaum,IXG,4
3728,34.016241889667015,77.6953125,Leh,IXL,4
4160,16.636191878397657,74.1796875,Kolhapur,KLH,4
4285,40.17887331434696,53.0859375,Türkmenbaşy,KRW,4
4295,34.30714385628804,47.109375,Kermanshah,KSH,4
4703,27.68352808378776,54.4921875,Lar,LRR,4
5100,38.54816542304658,37.96875,Malatya,MLX,4
5435,19.31114335506464,77.34375,Nanded,NDC,4
5639,47.04018214480665,21.796875,Oradea,OMR,4
5717,21.943045533438177,82.265625,Bilaspur,PAB,4
6279,34.59704151614417,10.546875,Sfax,SFA,4
6588,0.35156029399227234,6.6796875,São Tomé,TMS,4
6738,50.06419173665909,82.6171875,Oskemen (Ust-Kamenogorsk),UKK,4
6788,54.572061655658516,52.734375,Bugulma,UUA,4
7589,25.482951175355314,60.46875,Chabahar,ZBR,4
7806,14.6048471550539,49.21875,Al Mukalla,RIY,4
7807,16.97274101999902,81.9140625,Rajahmundry,RJA,4
7856,54.1624339680678,45.3515625,Saransk,SKX,4
8068,0.7031073524364867,37.6171875,Samburu,UAS,4
8203,44.33956524809714,18.6328125,Tuzla,TZL,4
8418,46.8000594467873,89.6484375,Fuyun County,FYN,4
8557,26.745610382199015,74.8828125,Kishangarh / Ajmer,KQH,4
8745,26.11598592533352,85.78125,Darbhanga,DBR,4
8869,36.87962060502676,81.9140625,Yutian,YTW,4
8877,13.92340389772334,75.5859375,Shimoga,RQY,4
8956,20.961439614096836,75.5859375,Jalgaon,JLG,4
59,44.590467181308846,26.015625,Bucharest,BBU,4
151,58.26328705248602,8.0859375,Kristiansand,KRS,4
291,53.54030739150021,14.765625,Szczecin,SZZ,4
344,48.92249926375824,6.328125,Metz / Nancy,ETZ,4
356,39.09596293630549,17.2265625,Crotone,CRV,4
393,55.97379820507658,21.09375,Palanga,PLQ,4
489,59.888936896765834,-1.40625,Shetland Islands,LSI,4
692,29.84064389983442,40.078125,Al-Jawf,AJF,4
842,64.6238772020469,40.78125,Arkhangelsk,ARH,4
871,15.284185114076433,39.0234375,Asmara,ASM,4
1392,11.178401873711783,49.21875,Bosaso,BSA,4
2374,39.6395375643667,27.0703125,Edremit / Balıkesir,EDO,4
3687,35.4606699514953,45.3515625,Sulaymaniyah,ISU,4
3736,19.973348786110602,75.234375,Aurangabad,IXU,4
3957,12.21118019150399,8.4375,Kano,KAN,4
4049,27.99440141104615,81.5625,Nepalgunj,KEP,4
4051,30.14512718337612,56.953125,Kerman,KER,4
4068,49.61070993807421,73.4765625,Karaganda,KGF,4
4304,38.8225909761771,65.7421875,Karshi,KSQ,4
4799,39.90973623453718,25.3125,Limnos,LXS,4
4813,31.353636941500994,73.125,Faisalabad,LYP,4
5207,32.249974455863295,15.1171875,Misurata,MRA,4
5242,38.8225909761771,41.8359375,Muş,MSR,4
5552,62.103882522897855,65.7421875,Nyagan,NYA,4
5771,53.120405283106564,45,Penza,PEZ,4
6248,61.606396371386275,50.9765625,Syktyvkar,SCW,4
6362,36.59788913307021,53.0859375,Sari,SRY,4
6717,24.5271348225978,73.828125,Udaipur,UDR,4
6802,38.54816542304658,43.2421875,Van,VAN,4
7799,37.43997405227058,49.5703125,Rasht,RAS,4
7943,26.431228064506435,37.96875,Al Ula,ULH,4
8023,16.97274101999902,42.5390625,Jizan,GIZ,4
8080,26.745610382199015,8.7890625,Illizi,VVZ,4
8355,40.979898069620134,37.96875,Ordu / Giresun,OGU,4
8496,19.642587534013032,74.53125,Shirdi,SAG,4
8710,31.05293398570515,28.4765625,El Alamein,DBB,4
8797,40.713955826286046,46.40625,Ganja,GNJ,4
8876,45.58328975600631,25.6640625,Brașov,GHV,4
8887,22.268764039073965,71.015625,Hirasar Rajkot,HSR,4
8910,26.745610382199015,82.265625,Ayodhya,AYJ,4
103,47.754097979680026,9.4921875,Friedrichshafen,FDH,3
145,46.55886030311718,14.4140625,Klagenfurt,KLU,3
170,51.618016548773696,19.3359375,Lodz,LCJ,3
185,50.95842672335992,5.625,Maastricht Aachen,MST,3
194,31.353636941500994,27.0703125,Mersa Matruh,MUH,3
217,52.696361078274485,1.40625,Norwich,NWI,3
287,58.81374171570781,16.875,Stockholm (Skavsta),NYO,3
376,41.244772343082076,20.7421875,Ohrid,OHD,3
384,45.82879925192134,3.1640625,Clermont-Ferrand,CFE,3
487,47.754097979680026,26.3671875,Suceava,SCV,3
907,27.059125784374057,30.9375,Asyut,ATZ,3
1089,22.268764039073965,73.125,Vadodara,BDQ,3
1142,4.56547355071028,18.6328125,Bangui,BGF,3
2122,47.5172006978394,21.4453125,Debrecen,DEB,3
2179,24.20688962239802,9.4921875,Djanet,DJG,3
2506,39.90973623453718,41.1328125,Erzurum,ERZ,3
3182,27.37176730052304,41.8359375,Ha'il,HAS,3
3680,19.973348786110602,73.828125,Nasik,ISK,3
3718,23.885837699861998,91.40625,Agartala,IXA,3
3721,25.482951175355314,81.5625,Allahabad,IXD,3
3729,9.795677582829734,78.046875,Madurai,IXM,3
4158,54.572061655658516,36.2109375,Kaluga,KLF,3
4301,53.120405283106564,63.6328125,Kostanay,KSN,3
5211,-1.4061088354351563,35.15625,Maasai Mara (Mara Serena),MRE,3
5767,61.93895042666062,34.1015625,Petrozavodsk,PES,3
6025,36.3151251474805,5.2734375,Setif,QSF,3
6720,30.14512718337612,66.796875,Quetta,UET,3
7203,40.17887331434696,29.53125,Bursa,YEI,3
7341,24.20688962239802,37.96875,Yanbu (Yenbo),YNB,3
7699,63.704722429433225,66.796875,Beloyarsky,EYK,3
7915,34.885930940753155,-1.40625,Tlemcen,TLM,3
7944,54.36775852406839,48.1640625,Ulyanovsk,ULV,3
8357,8.407168163601074,48.515625,Garowe,GGR,3
8608,-1.0546279422758842,35.15625,Maasai Mara (Mara North),HKR,3
8609,-1.4061088354351563,35.15625,Maasai Mara (Kichwa Tembo),KTJ,3
8610,-1.4061088354351563,35.15625,Olare,OLG,3
8611,-1.4061088354351563,35.15625,Maasai Mara (Olkiombo),OLX,3
8666,61.10078883158897,13.0078125,Sälen - Trysil,SCR,3
8813,43.06888777416962,81.2109375,Zhaosu,ZFL,3
8818,41.244772343082076,40.78125,Rize–Artvin,RZV,3
165,45.82879925192134,1.0546875,Limoges,LIG,3
216,43.834526782236836,4.5703125,Nîmes,FNI,3
304,43.06888777416962,5.9765625,Toulon,TLN,3
306,47.5172006978394,0.703125,Tours,TUF,3
382,37.996162679728116,32.6953125,Konya,KYA,3
396,33.43144133557529,36.5625,Damascus,DAM,3
409,62.59334083012024,5.9765625,Ålesund,AES,3
471,45.58328975600631,18.984375,Osijek,OSI,3
496,45.08903556483102,1.40625,Brive-la-Gaillarde,BVE,3
1207,36.59788913307021,4.921875,Béjaïa,BJA,3
2924,32.249974455863295,3.8671875,Ghardaïa,GHA,3
3782,26.11598592533352,73.125,Jodhpur,JDH,3
3852,23.24134610238614,80.15625,Jabalpur,JLR,3
4111,26.431228064506435,54.140625,Kish Island,KIH,3
5436,12.21118019150399,15.1171875,N'Djamena,NDJ,3
6078,51.83577752045248,55.546875,Orenburg,REN,3
6549,21.616579336740607,40.4296875,Ta'if,TIF,3
6554,13.581920900545843,79.453125,Tirupati,TIR,3
6766,51.17934297928927,51.6796875,Oral (Uralsk),URA,3
8342,23.56398712845122,87.1875,Durgapur,RDP,3
8584,21.943045533438177,84.0234375,Jharsuguda,JRG,3
8612,-1.4061088354351563,35.5078125,Ol Seki,OSJ,3
8663,51.618016548773696,46.0546875,Saratov,GSV,3
17,51.17934297928927,4.5703125,Antwerp,ANR,3
37,46.8000594467873,7.3828125,Bern,BRN,3
62,53.120405283106564,17.9296875,Bydgoszcz,BZG,3
70,45.58328975600631,5.9765625,Chambéry,CMF,3
90,54.572061655658516,-1.40625,Durham (Tees Valley),MME,3
189,55.57834467218205,13.359375,Malmö,MMX,3
233,36.87962060502676,11.953125,Pantelleria,PNL,3
267,49.1529696561704,7.03125,Saarbrücken,SCN,3
331,54.977613670696265,8.4375,Westerland / Sylt,GWT,3
371,49.1529696561704,-0.3515625,Caen,CFR,3
548,53.74871079689898,91.40625,Abakan,ABA,3
722,50.28933925329178,57.3046875,Aktobe (Aktyubinsk),AKX,3
955,31.353636941500994,48.8671875,Ahwaz,AWZ,3
997,27.68352808378776,-0.3515625,Adrar,AZR,3
1107,31.952162238024968,20.390625,Benghazi,BEN,3
1318,44.84029065139799,17.2265625,Banja Luka,BNX,3
1748,36.87962060502676,14.765625,Comiso,CIY,3
2562,38.54816542304658,39.375,Elazığ,EZS,3
3274,9.449061826881424,43.9453125,Hargeisa,HGA,3
3923,4.915832801313166,31.640625,Juba,JUB,3
5424,55.57834467218205,52.03125,Nizhnekamsk,NBC,3
5769,34.016241889667015,71.3671875,Peshawar,PEW,3
6495,37.996162679728116,46.40625,Tabriz,TBZ,3
8033,51.17934297928927,22.8515625,Lublin,LUZ,3
8667,27.99440141104615,35.15625,Neom,NUM,3
33,44.84029065139799,0.3515625,"Bergerac, Dordogne",EGC,3
66,43.32517767999295,2.4609375,Carcassonne,CCF,3
157,35.4606699514953,12.65625,Lampedusa,LMP,3
260,44.33956524809714,2.4609375,Rodez,RDZ,3
346,40.979898069620134,24.609375,Kavala,KVA,3
407,43.32517767999295,3.515625,Béziers,BZR,3
470,65.94647177615738,29.1796875,Kuusamo,KAO,3
527,36.87962060502676,7.734375,Annaba,AAE,3
657,18.312810846425442,42.5390625,Abha,AHB,3
1170,39.90973623453718,64.3359375,Bukhara,BHK,3
1751,11.178401873711783,76.9921875,Coimbatore,CJB,3
1903,44.33956524809714,23.90625,Craiova,CRA,3
2436,33.43144133557529,6.6796875,El Oued,ELU,3
3057,43.32517767999295,45.703125,Grozny,GRV,3
3567,56.752722872057355,53.4375,Izhevsk,IJK,3
3726,32.54681317351515,74.8828125,Jammu,IXJ,3
3733,23.24134610238614,85.4296875,Ranchi,IXR,3
4043,55.17886766328199,86.1328125,Kemerovo,KEJ,3
5556,0,36.9140625,Nanyuki,NYK,3
5557,65.5129625532949,72.7734375,Nadym,NYM,3
6674,28.304380682962773,36.5625,Tabuk,TUU,3
7697,35.17380831799958,33.3984375,"Ercan, Northern Cyprus",ECN,3
7770,27.37176730052304,52.734375,Assaluyeh,PGU,3
7962,16.636191878397657,80.859375,Vijayawada,VGA,3
7990,0,38.3203125,Meru,JJM,3
8035,52.05249047600099,85.78125,Gorno-Altaysk,RGK,3
8957,44.08758502824516,89.6484375,Qitai,JBK,3
117,45.33670190996811,5.2734375,Grenoble / Lyon,GNB,3
239,42.811521745097885,2.8125,Perpignan,PGF,3
1174,23.24134610238614,77.34375,Bhopal,BHO,3
1405,30.44867367928756,47.8125,Basra,BSR,3
2124,30.14512718337612,78.046875,Dehradun,DED,3
2609,40.4469470596005,71.71875,Fergana,FEG,3
5293,30.14512718337612,71.3671875,Multan,MUX,3
5500,63.23362741232568,75.234375,Noyabrsk,NOJ,3
5638,43.32517767999295,17.9296875,Mostar,OMO,3
6369,3.8642546157214044,8.7890625,Malabo,SSG,3
6437,34.016241889667015,74.8828125,Srinagar,SXR,3
6864,48.6909603909255,44.296875,Volgograd,VOG,3
7752,31.952162238024968,5.2734375,Ouargla,OGX,3
7855,32.54681317351515,74.53125,Sialkot,SKT,3
7892,46.55886030311718,83.3203125,Trat,TCG,3
8578,39.90973623453718,79.1015625,Tumxuk,TWC,3
8750,43.32517767999295,68.5546875,Turkistan,HSA,3
8792,58.07787626787517,68.203125,Remezov,RMZ,3
2,56.36525013685607,10.546875,Aarhus,AAR,3
155,46.07323062540836,-1.0546875,La Rochelle,LRH,3
163,39.09596293630549,26.71875,Mytilene (Lesbos),MJT,3
166,48.2246726495652,14.0625,Linz,LNZ,3
206,52.05249047600099,7.734375,Münster / Osnabrück,FMO,3
378,46.55886030311718,27.0703125,Bacău,BCM,3
400,45.82879925192134,24.2578125,Sibiu,SBZ,3
1301,27.37176730052304,56.25,Bandar Abbas,BND,3
3544,32.84267363195431,52.03125,Isfahan,IFN,3
3719,26.745610382199015,88.2421875,Bagdogra,IXB,3
3824,11.523087506868508,43.2421875,Djibouti,JIB,3
4121,0,34.8046875,Kisumu,KIS,3
5466,13.581920900545843,2.109375,Niamey,NIM,3
6394,20.961439614096836,72.7734375,Surat,STV,3
7940,41.50857729743934,60.46875,Urgench,UGC,3
180,50.73645513701065,5.2734375,Liege,LGG,3
1024,53.33087298301705,83.671875,Barnaul,BAX,3
2176,37.996162679728116,40.078125,Diyarbakır,DIY,3
3722,12.897489183755896,74.8828125,Mangalore,IXE,3
5505,53.74871079689898,86.8359375,Novokuznetsk,NOZ,3
6456,41.244772343082076,36.5625,Samsun,SZF,3
6587,22.917922936146034,5.625,Tamanrasset,TMR,3
7707,26.431228064506435,31.640625,Sohag,HMB,3
7867,66.65297740055279,66.4453125,Salekhard,SLY,3
8475,38.27268853598096,76.9921875,Yarkant (Shache),QSZ,3
8908,40.4469470596005,81.2109375,Alaer,ACF,3
13,43.58039085560785,13.359375,Ancona,AOI,3
19,38.27268853598096,21.4453125,Araxos (Patras),GPA,3
87,51.17934297928927,13.7109375,Dresden,DRS,3
222,51.17934297928927,2.8125,Ostend,OST,3
336,41.77131167976406,-1.0546875,Zaragoza,ZAZ,3
477,43.32517767999295,21.796875,Niš,INI,3
591,12.897489183755896,45,Aden,ADE,3
2432,26.431228064506435,43.9453125,Gassim,ELQ,3
4433,40.17887331434696,69.609375,Khujand,LBD,3
4984,2.108898659243132,45.3515625,Mogadishu,MGQ,3
5043,32.84267363195431,13.359375,Tripoli,MJI,3
5730,25.482951175355314,85.078125,Patna,PAT,3
6886,17.644022027872726,83.3203125,Visakhapatnam,VTZ,3
8362,40.17887331434696,0,Castellón de la Plana,CDT,3
8930,28.61345942400442,77.34375,Ghaziabad,HDO,3
240,43.06888777416962,12.65625,Perugia,PEG,3
252,37.996162679728116,15.8203125,Reggio Calabria,REG,3
266,50.06419173665909,22.1484375,Rzeszów,RZE,3
377,49.61070993807421,18.28125,Ostrava,OSR,3
1655,55.379110448010486,61.5234375,Chelyabinsk,CEK,3
5523,3.8642546157214044,11.6015625,Yaoundé,NSI,3
5694,12.21118019150399,-1.40625,Ouagadougou,OUA,3
6115,25.482951175355314,55.8984375,Ras Al Khaimah,RKT,3
6245,43.834526782236836,50.9765625,Aktau,SCO,3
6859,25.482951175355314,82.96875,Varanasi,VNS,3
65,42.55308028895581,8.7890625,Calvi (Corsica),CLY,3
149,48.6909603909255,21.09375,Košice,KSC,3
177,43.06888777416962,0,Lourdes / Tarbes,LDE,3
270,37.718590325588146,27.0703125,Samos,SMI,3
282,50.95842672335992,-1.40625,Southampton,SOU,3
1352,44.84029065139799,82.265625,Bole,BPL,3
1649,59.355596110016315,37.96875,Cherepovets,CEE,3
1866,6.315298538330036,2.4609375,Cotonou,COO,3
3346,61.10078883158897,69.2578125,Khanty-Mansiysk,HMA,3
4287,45.58328975600631,85.078125,Karamay,KRY,3
5412,20.961439614096836,79.1015625,Nagpur,NAG,3
5473,31.952162238024968,44.296875,Al Najaf,NJF,3
8378,44.33956524809714,85.78125,Shihezi,SHF,3
1,57.13623931917742,9.84375,Aalborg,AAL,3
259,44.08758502824516,12.65625,Rimini,RMI,3
463,46.55886030311718,11.25,Bolzano,BZO,3
499,36.3151251474805,32.34375,Gazipaşa,GZP,3
3110,47.04018214480665,51.6796875,Atyrau,GUW,3
3150,36.87962060502676,37.6171875,Gaziantep,GZT,3
3977,34.59704151614417,69.2578125,Kabul,KBL,3
5735,27.37176730052304,89.296875,Paro,PBH,3
6612,56.36525013685607,85.078125,Tomsk,TOF,3
6642,10.83330598364249,78.75,Tiruchirappalli,TRZ,3
7862,16.97274101999902,54.140625,Salalah,SLL,3
3991,41.77131167976406,82.96875,Kuqa,KCA,3
5760,57.891497352710324,55.8984375,Perm,PEE,3
6027,40.713955826286046,14.765625,Salerno,QSR,3
6156,21.28937435586042,81.9140625,Raipur,RPR,3
7733,40.979898069620134,71.71875,Namangan,NMA,3
7794,19.31114335506464,37.265625,Port Sudan,PZU,3
183,25.79989118208832,32.6953125,Luxor,LXR,3
257,45.33670190996811,14.4140625,Rijeka,RJK,3
355,35.4606699514953,27.0703125,Karpathos,AOK,3
3436,37.160316546736766,79.8046875,Hotan,HTN,3
8400,55.57834467218205,38.3203125,Moscow Zhukovsky,ZIA,3
8656,11.867350911459308,75.5859375,Kannur,CNN,3
116,47.04018214480665,15.46875,Graz,GRZ,3
307,37.996162679728116,12.65625,Trapani,TPS,3
456,31.05293398570515,29.53125,Alexandria,HBE,3
480,36.03133177633188,10.546875,Enfidha,NBE,3
1606,11.178401873711783,75.9375,Kozhikode,CCJ,3
3720,30.751277776257812,76.640625,Chandigarh,IXC,3
5543,66.08936427047087,76.640625,Novy Urengoy,NUX,3
6453,29.535229562948455,52.734375,Shiraz,SYZ,3
8852,30.14512718337612,30.9375,Giza,SPX,3
352,51.618016548773696,0.703125,London (Southend),SEN,3
363,37.160316546736766,22.1484375,Kalamata,KLX,3
455,56.170022982932046,43.9453125,Nizhny Novgorod,GOJ,3
860,37.996162679728116,58.359375,Ashgabat,ASB,3
4520,6.315298538330036,1.40625,Lomé,LFW,3
7852,39.6395375643667,67.1484375,Samarkand,SKD,3
8542,37.718590325588146,-1.0546875,Murcia,RMU,3
52,53.120405283106564,8.7890625,Bremen,BRE,3
56,49.1529696561704,16.5234375,Brno,BRQ,3
136,54.977613670696265,20.7421875,Kaliningrad,KGD,3
301,45.82879925192134,21.4453125,Timișoara,TSR,3
540,47.754097979680026,88.2421875,Altay,AAT,3
898,31.653381399663985,74.8828125,"Amritsar, Punjab",ATQ,3
5472,60.930432202923335,76.640625,Nizhnevartovsk,NJC,3
38,43.58039085560785,-1.40625,Biarritz,BIQ,3
1454,41.50857729743934,41.484375,Batumi,BUS,3
3015,15.284185114076433,73.828125,Goa,GOI,3
4451,0.35156029399227234,9.4921875,Libreville,LBV,3
5680,40.713955826286046,72.7734375,Osh,OSS,3
6639,8.407168163601074,76.9921875,Thiruvananthapuram,TRV,3
25,41.244772343082076,1.0546875,Barcelona Reus (Salou),REU,3
401,47.27922900257082,27.7734375,Iasi,IAS,3
2191,3.8642546157214044,9.84375,Douala,DLA,3
3534,22.59372606392931,75.9375,Indore,IDR,3
8297,43.06888777416962,88.9453125,Turpan,TLQ,3
8955,36.87962060502676,35.15625,Cukurova,COV,3
161,51.39920565355377,12.3046875,Leipzig,LEJ,3
169,46.316584181822186,14.4140625,Ljubljana,LJU,3
241,42.55308028895581,14.0625,Pescara,PSR,3
381,38.8225909761771,35.5078125,Kayseri,ASR,3
720,41.244772343082076,80.15625,Aksu,AKU,3
5640,54.977613670696265,73.4765625,Omsk,OMS,3
6932,-1.4061088354351563,36.9140625,Nairobi,WIL,3
5,42.0329743324414,8.7890625,Ajaccio (Corsica),AJA,3
109,44.33956524809714,8.7890625,Genoa,GOA,3
128,47.27922900257082,11.25,Innsbruck,INN,3
224,59.175928249271365,10.1953125,Oslo (Torp),TRF,3
361,41.50857729743934,9.140625,Figari,FSC,3
2065,36.3151251474805,6.6796875,Constantine,CZL,3
7275,43.834526782236836,81.2109375,Yining,YIN,3
139,54.977613670696265,24.2578125,Kaunas,KUN,3
285,58.81374171570781,5.625,Stavanger,SVG,3
1158,33.13755119234615,44.296875,Baghdad,BGW,3
4544,31.653381399663985,74.53125,Lahore,LHE,3
261,41.77131167976406,12.65625,Rome (Ciampino),CIA,3
311,63.39152174400882,10.8984375,Trondheim,TRD,3
406,36.3151251474805,43.9453125,Erbil,EBL,3
2333,38.54816542304658,68.90625,Dushanbe,DYU,3
8842,15.623036831528259,73.828125,Mopa,GOX,3
193,25.482951175355314,34.453125,Marsa Alam,RMF,2
200,35.7465122599185,10.8984375,Monastir,MIR,2
308,45.82879925192134,13.359375,Trieste,TRS,2
358,37.996162679728116,20.390625,Kefalonia,EFL,2
1744,42.293564192170074,69.609375,Shymkent,CIT,2
4278,41.50857729743934,86.1328125,Korla,KRL,2
6699,40.979898069620134,39.7265625,Trabzon,TZX,2
40,55.77657301866768,9.140625,Billund,BLL,2
171,51.39920565355377,0,London City,LCY,2
362,39.09596293630549,23.5546875,Skiathos,JSI,2
250,42.55308028895581,21.09375,Pristina,PRN,2
1033,20.3034175184893,85.78125,Bhubaneswar,BBI,2
2319,24.84656534821974,55.1953125,Dubai (Jebel Ali),DWC,2
4795,29.22889003019423,91.0546875,Lhasa,LXA,2
4897,42.811521745097885,47.8125,Makhachkala,MCX,2
8,40.713955826286046,8.4375,Alghero (Sardinia),AHO,2
199,53.9560855309879,28.125,Minsk,MSQ,2
251,44.84029065139799,14.0625,Pula,PUY,2
265,66.51326044311186,25.6640625,Rovaniemi,RVN,2
574,5.615985819155333,0,Accra,ACC,2
2349,0,32.34375,Entebbe,EBB,2
4090,24.84656534821974,67.1484375,Karachi,KHI,2
4348,42.293564192170074,42.5390625,Kutaisi,KUT,2
347,43.834526782236836,18.28125,Sarajevo,SJJ,2
399,42.293564192170074,19.3359375,Podgorica,TGD,2
82,34.016241889667015,10.8984375,Djerba,DJE,2
86,51.618016548773696,7.734375,Dortmund,DTM,2
249,38.8225909761771,20.7421875,Preveza / Lefkada,PVK,2
497,35.7465122599185,-0.703125,Oran,ORN,2
568,9.102096738726447,7.3828125,Abuja,ABV,2
2776,43.06888777416962,74.53125,Bishkek,FRU,2
3752,26.745610382199015,75.9375,Jaipur,JAI,2
6953,52.48278022207821,20.7421875,Warsaw,WMI,2
201,43.58039085560785,3.8671875,Montpellier,MPL,2
3672,33.43144133557529,72.7734375,Islamabad,ISB,2
4088,39.6395375643667,75.9375,Kashgar,KHG,2
6561,57.13623931917742,65.390625,Tyumen,TJM,2
457,53.54030739150021,50.2734375,Samara,KUF,2
3570,35.4606699514953,50.9765625,Tehran,IKA,2
6292,61.27023279000062,73.4765625,Surgut,SGC,2
28,42.55308028895581,9.4921875,Bastia (Corsica),BIA,2
51,48.2246726495652,17.2265625,Bratislava,BTS,2
137,48.6909603909255,8.0859375,Karlsruhe / Baden-Baden,FKB,2
345,42.293564192170074,18.6328125,Tivat,TIV,2
1862,10.141931686131024,76.2890625,Kochi,COK,2
4994,36.3151251474805,59.765625,Mashhad,MHD,2
5864,18.646245142670605,73.828125,Pune,PNQ,2
100,43.834526782236836,11.25,Florence,FLR,2
208,37.43997405227058,25.3125,Mykonos,JMK,2
319,43.32517767999295,27.7734375,Varna,VAR,2
6541,35.7465122599185,51.328125,Tehran,THR,2
2078,23.885837699861998,90.3515625,Dhaka,DAC,2
4584,26.745610382199015,80.859375,Lucknow,LKO,2
54,40.713955826286046,17.9296875,Brindisi,BDS,2
348,46.8000594467873,23.5546875,Cluj-Napoca,CLJ,2
279,42.0329743324414,21.796875,Skopje,SKP,2
294,59.355596110016315,24.9609375,Tallinn,TLL,2
320,45.58328975600631,12.3046875,Venice (Treviso),TSF,2
6721,54.572061655658516,55.8984375,Ufa,UFA,2
44,37.160316546736766,27.7734375,Bodrum,BJV,2
215,51.618016548773696,5.9765625,Düsseldorf (Weeze),NRN,2
360,48.45835188280866,7.734375,Strasbourg,SXB,2
4323,27.68352808378776,85.4296875,Kathmandu,KTM,2
4664,6.664607562172579,3.1640625,Lagos,LOS,2
24,42.0329743324414,2.8125,Barcelona (Girona),GRO,2
102,49.83798245308484,7.3828125,Frankfurt Hahn,HHN,2
5225,44.33956524809714,43.2421875,Mineralnye Vody,MRV,2
79,36.59788913307021,28.828125,Dalaman,DLM,2
138,50.51342652633956,18.984375,Katowice,KTW,2
156,38.8225909761771,16.171875,Lamezia Terme,SUF,2
247,52.48278022207821,16.875,Poznań,POZ,2
258,50.51342652633956,3.1640625,Lille,LIL,2
264,52.05249047600099,4.5703125,Rotterdam,RTM,2
269,47.754097979680026,13.0078125,Salzburg,SZG,2
61,42.55308028895581,27.421875,Burgas,BOJ,2
197,45.33670190996811,9.140625,Milan (Linate),LIN,2
372,33.72433966174759,35.5078125,Beirut,BEY,2
8870,50.95842672335992,71.3671875,Astana,NQZ,2
1805,7.01366792756663,79.8046875,Colombo,CMB,2
274,36.3151251474805,25.3125,Santorini,JTR,2
326,54.572061655658516,25.3125,Vilnius,VNO,2
749,22.917922936146034,72.7734375,Ahmedabad,AMD,2
1008,26.11598592533352,50.625,Bahrain Island,BAH,2
230,34.59704151614417,32.34375,Paphos,PFO,2
335,37.718590325588146,20.7421875,Zakynthos Island,ZTH,2
5083,4.214943141390642,73.4765625,Malé,MLE,2
113,57.704147234341924,12.3046875,Gothenburg,GOT,2
218,52.90890204777026,-1.40625,Nottingham,EMA,2
313,45.08903556483102,7.734375,Turin,TRN,2
297,41.77131167976406,45,Tbilisi,TBS,2
353,47.04018214480665,28.828125,Chișinău,RMO,2
2213,26.431228064506435,49.921875,Dammam,DMM,2
219,49.61070993807421,11.25,Nuremberg,NUE,2
312,36.87962060502676,10.1953125,Tunis,TUN,2
357,47.98992166741418,10.1953125,Memmingen,FMM,2
454,55.57834467218205,49.21875,Kazan,KZN,2
1617,22.59372606392931,88.59375,Kolkata,CCU,2
148,36.87962060502676,27.0703125,Kos,KGS,2
